system:index,dewpoint_m01,dewpoint_m02,dewpoint_m03,dewpoint_m04,dewpoint_m05,dewpoint_m06,dewpoint_m07,dewpoint_m08,dewpoint_m09,dewpoint_m10,dewpoint_m11,dewpoint_m12,precip_m01,precip_m02,precip_m03,precip_m04,precip_m05,precip_m06,precip_m07,precip_m08,precip_m09,precip_m10,precip_m11,precip_m12,pressure_m01,pressure_m02,pressure_m03,pressure_m04,pressure_m05,pressure_m06,pressure_m07,pressure_m08,pressure_m09,pressure_m10,pressure_m11,pressure_m12,temp_m01,temp_m02,temp_m03,temp_m04,temp_m05,temp_m06,temp_m07,temp_m08,temp_m09,temp_m10,temp_m11,temp_m12,wind_u_m01,wind_u_m02,wind_u_m03,wind_u_m04,wind_u_m05,wind_u_m06,wind_u_m07,wind_u_m08,wind_u_m09,wind_u_m10,wind_u_m11,wind_u_m12,wind_v_m01,wind_v_m02,wind_v_m03,wind_v_m04,wind_v_m05,wind_v_m06,wind_v_m07,wind_v_m08,wind_v_m09,wind_v_m10,wind_v_m11,wind_v_m12,.geo
61_0,274.40135192871094,274.40733337402344,272.7954406738281,273.36631774902344,275.4595947265625,279.3412170410156,281.89385986328125,282.80381774902344,281.7041015625,276.5160675048828,277.2870635986328,275.9552001953125,0.0035352822271761397,8.030320805119118E-5,7.34974263764343E-4,8.88106225716001E-5,3.2513228063635324E-5,7.979327278917481E-7,1.276587278198349E-5,6.146581654320471E-6,9.467203199164942E-7,7.722477277525286E-4,2.0948519158991985E-4,0.0030458387818725896,94614.73046875,94708.24609375,94558.109375,94329.86328125,94247.625,94127.6953125,94249.3984375,94131.96484375,94281.2109375,94420.41796875,94814.53125,94393.8203125,282.5522766113281,283.57244873046875,283.72845458984375,289.87965393066406,293.38092041015625,297.60166931152344,300.0291442871094,298.7625274658203,296.45176696777344,289.64955139160156,287.38134765625,281.64173889160156,0.09656333923339844,0.3601360321044922,0.9757022857666016,1.0191946029663086,1.4413537979125977,1.2768726348876953,1.590744972229004,1.3500556945800781,0.8827590942382812,0.6096954345703125,-0.3720226287841797,0.4416055679321289,-0.027131080627441406,-0.8371572494506836,-0.10086441040039062,-0.17702960968017578,-0.3448963165283203,0.2793083190917969,0.9461688995361328,0.7408885955810547,0.31133079528808594,0.020254135131835938,-0.49634742736816406,0.37480926513671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_0,276.59471130371094,277.44248962402344,275.4263000488281,276.52452087402344,277.2760009765625,280.6498107910156,282.37042236328125,282.79795837402344,280.9892578125,278.1352081298828,281.3437042236328,278.1661376953125,0.0031894560781893233,5.426527122835978E-4,0.0016514105783471678,2.198514341102964E-4,2.397981290869211E-6,1.4014297562425782E-6,8.970978910838312E-7,1.072736267815344E-6,2.2431213437812403E-6,0.0019497449358709673,2.643810694280546E-4,0.00493146152166446,100348.73046875,100420.24609375,100242.109375,99886.86328125,99718.625,99485.6953125,99536.3984375,99442.96484375,99663.2109375,99972.41796875,100468.53125,100123.8203125,282.7632141113281,284.12518310546875,285.59564208984375,291.84645080566406,296.35357666015625,301.80088806152344,305.4197692871094,303.5965118408203,300.29942321777344,291.61830139160156,287.14892578125,282.17884826660156,-0.14415931701660156,0.7966594696044922,0.47472572326660156,1.3858938217163086,1.9813928604125977,1.9814624786376953,1.739670753479004,1.6464424133300781,1.4486770629882812,0.7122344970703125,0.5557117462158203,-0.3635702133178711,-0.2605295181274414,-0.9987783432006836,-0.7751808166503906,-1.3547639846801758,-1.5626697540283203,-1.4999885559082031,-1.4302959442138672,-1.4358692169189453,-1.335641860961914,-0.7053318023681641,-0.7692966461181641,-0.04706573486328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_0,276.42088317871094,276.68663024902344,274.3286437988281,275.29795837402344,276.6334228515625,280.0638732910156,281.58135986328125,282.25889587402344,280.5986328125,277.7484893798828,280.5839385986328,277.8497314453125,0.002844911429065178,3.8663755458401283E-4,0.0013597203479775999,2.32018232225073E-4,5.922105913214182E-6,6.265693741625E-7,1.1355164701853937E-6,1.072736267815344E-6,2.645452696015127E-6,0.001329357441306911,2.480791990819853E-4,0.003318708845654328,100170.73046875,100252.24609375,100068.109375,99720.86328125,99560.625,99330.6953125,99381.3984375,99287.96484375,99507.2109375,99805.41796875,100300.53125,99943.8203125,283.3608703613281,284.67205810546875,286.22454833984375,292.48121643066406,296.65826416015625,301.91026306152344,305.6131286621094,303.8797149658203,300.71543884277344,292.01283264160156,287.78564453125,282.60267639160156,0.30115318298339844,1.1218547821044922,0.7632999420166016,1.2916555404663086,1.8119592666625977,1.6513843536376953,1.352463722229004,1.3505439758300781,1.3256301879882812,0.8553009033203125,0.7930164337158203,-0.0032186508178710938,-0.1926584243774414,-1.0905752182006836,-0.7688331604003906,-1.4963655471801758,-1.8453845977783203,-1.7387580871582031,-1.6417217254638672,-1.6551074981689453,-1.485544204711914,-0.7033786773681641,-0.7688083648681641,0.10186004638671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_0,275.75682067871094,276.11436462402344,274.1059875488281,274.05381774902344,275.8970947265625,279.7904357910156,282.01300048828125,282.67686462402344,281.5439453125,277.4535675048828,278.6405792236328,277.1837158203125,0.0028170760599550704,9.567003053234657E-5,6.966112242707823E-4,6.349354970325294E-5,1.746305525784919E-5,6.265693741625E-7,4.622388189545745E-6,1.51232052303385E-6,9.765226423041895E-7,6.768653949507097E-4,1.848312203946989E-4,0.002719972738304932,99019.73046875,99098.24609375,98923.109375,98590.86328125,98445.625,98249.6953125,98326.3984375,98224.96484375,98425.2109375,98691.41796875,99160.53125,98797.8203125,283.6596984863281,284.88494873046875,286.22845458984375,292.77223205566406,296.80279541015625,301.08213806152344,304.0760192871094,302.6199493408203,299.74668884277344,291.90736389160156,288.20751953125,282.76869201660156,0.5194149017333984,0.6228313446044922,0.9405460357666016,0.8292531967163086,1.1649866104125977,1.2397632598876953,1.535569190979004,1.3598213195800781,1.0482864379882812,0.8137969970703125,0.3423328399658203,0.5993204116821289,0.0973806381225586,-0.8044424057006836,-0.18631362915039062,-0.4543733596801758,-0.7701892852783203,-0.11522293090820312,0.5604267120361328,0.3141307830810547,-0.022653579711914062,-0.07496070861816406,-0.34644508361816406,0.43730926513671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_0,276.12205505371094,276.38975524902344,274.2602844238281,275.04600524902344,275.9049072265625,279.6673889160156,281.58526611328125,282.13975524902344,280.7216796875,277.2953643798828,280.2987823486328,277.7286376953125,0.0020056929317888716,2.422602037768229E-4,8.880240903863523E-4,1.3816326844562354E-4,3.13558876996467E-6,6.265693741625E-7,8.300426657115167E-7,1.072736267815344E-6,8.722145139472559E-7,9.299616178282122E-4,1.5595277000102215E-4,0.0029157367434891057,100379.73046875,100449.24609375,100268.109375,99904.86328125,99734.625,99506.6953125,99561.3984375,99465.96484375,99686.2109375,100002.41796875,100497.53125,100159.8203125,283.7085266113281,285.31072998046875,286.81829833984375,293.11402893066406,297.58795166015625,302.58995056152344,306.0174255371094,304.3445587158203,301.16661071777344,292.43080139160156,288.20751953125,282.83900451660156,0.23914146423339844,0.6745891571044922,0.5811710357666016,0.8189992904663086,1.2489709854125977,1.4497241973876953,1.513108253479004,1.4555244445800781,1.2372512817382812,0.7869415283203125,0.4961414337158203,0.0998086929321289,-0.0979318618774414,-1.0305166244506836,-0.4289894104003906,-1.0198030471801758,-1.4117908477783203,-0.8334846496582031,-0.2759990692138672,-0.5447559356689453,-0.7194309234619141,-0.46265602111816406,-0.6193943023681641,0.21318817138671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_0,276.29197692871094,276.41319274902344,273.8501281738281,274.79209899902344,275.8560791015625,279.4994201660156,281.16729736328125,281.78623962402344,280.3662109375,277.2953643798828,280.6444854736328,277.8223876953125,0.0021251406399187545,2.5965358418034157E-4,8.825032101640318E-4,1.6515672194827857E-4,1.162180006986091E-5,6.265693741625E-7,8.300426657115167E-7,1.072736267815344E-6,8.722145139472559E-7,9.047637542494158E-4,1.6540755677851848E-4,0.0027809780922325444,100203.73046875,100278.24609375,100095.109375,99737.86328125,99572.625,99345.6953125,99399.3984375,99304.96484375,99524.2109375,99834.41796875,100327.53125,99981.8203125,283.6929016113281,285.17010498046875,286.70111083984375,292.95191955566406,297.36529541015625,302.51768493652344,306.0935974121094,304.3543243408203,301.12950134277344,292.33119201660156,288.21337890625,282.84681701660156,0.19470787048339844,0.7287883758544922,0.6099796295166016,0.7774953842163086,1.2201623916625977,1.3125171661376953,1.246994972229004,1.1982002258300781,1.0946731567382812,0.7254180908203125,0.4736804962158203,0.016800880432128906,-0.2346506118774414,-1.1120595932006836,-0.5461769104003906,-1.1960725784301758,-1.5519275665283203,-1.0453987121582031,-0.5528545379638672,-0.7962207794189453,-0.9293918609619141,-0.5568943023681641,-0.7898044586181641,0.10430145263671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_0,275.96189880371094,276.02647399902344,273.5708312988281,274.20811462402344,275.5904541015625,279.4916076660156,281.43682861328125,282.13975524902344,280.7919921875,277.3734893798828,279.8280792236328,277.4923095703125,0.00220130047478051,1.5108372372196754E-4,7.349295602807615E-4,9.404093015064063E-5,8.19453299527595E-6,6.265693741625E-7,9.04548471680755E-7,1.072736267815344E-6,9.020168363349512E-7,7.502238115080218E-4,1.7612149167689495E-4,0.0026181084003837896,100166.73046875,100243.24609375,100059.109375,99701.86328125,99537.625,99314.6953125,99371.3984375,99275.96484375,99494.2109375,99800.41796875,100292.53125,99944.8203125,283.6538391113281,285.19744873046875,286.74798583984375,293.12770080566406,297.47662353515625,302.36338806152344,305.7029724121094,304.0418243408203,300.90489196777344,292.27455139160156,288.16845703125,282.83314514160156,0.41199302673339844,0.7214641571044922,0.7740421295166016,0.7892141342163086,1.1327600479125977,1.2578296661376953,1.342698097229004,1.2523994445800781,1.0893020629882812,0.8191680908203125,0.5127429962158203,0.2609415054321289,-0.031037330627441406,-0.9982900619506836,-0.4245948791503906,-0.9792757034301758,-1.3634510040283203,-0.7578010559082031,-0.1968975067138672,-0.4480762481689453,-0.6427707672119141,-0.38599586486816406,-0.5373630523681641,0.34062957763671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_0,276.71971130371094,277.23741149902344,275.1509094238281,276.31358337402344,276.7662353515625,280.0189514160156,281.53253173828125,281.98545837402344,280.4111328125,277.4652862548828,281.2675323486328,278.1915283203125,0.0019914474216875533,4.321419755797251E-4,0.0010780585990914915,2.9354512679447E-4,1.5560656834168185E-6,7.234269219225098E-7,8.374932463084406E-7,1.072736267815344E-6,1.0063249646918848E-6,0.0012629504164465288,1.7392357040080242E-4,0.003155563482323487,101399.73046875,101462.24609375,101276.109375,100888.86328125,100700.625,100446.6953125,100486.3984375,100395.96484375,100632.2109375,100984.41796875,101500.53125,101178.8203125,283.7143859863281,285.24627685546875,287.01361083984375,293.21754455566406,297.82232666015625,303.10166931152344,306.9197692871094,305.1707305908203,301.81114196777344,292.77455139160156,288.01611328125,282.92103576660156,8.602142333984375E-4,0.7912883758544922,0.36632728576660156,0.8409719467163086,1.4335412979125977,1.5561695098876953,1.382737159729004,1.3817939758300781,1.2587356567382812,0.6536407470703125,0.5713367462158203,-0.1550741195678711,-0.3811349868774414,-1.1652822494506836,-0.6155128479003906,-1.3103303909301758,-1.6285877227783203,-1.2231330871582031,-0.7564678192138672,-1.0071582794189453,-1.084177017211914,-0.6911716461181641,-0.9338474273681641,-0.11884307861328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_0,275.77635192871094,276.21983337402344,274.4555969238281,274.26084899902344,276.1783447265625,279.7455139160156,281.73760986328125,282.29209899902344,281.1435546875,277.6234893798828,278.2323760986328,277.0958251953125,0.0031955953566011885,1.153768162112101E-4,8.203802691468809E-4,1.298931239830381E-4,2.1337357168249582E-5,6.265693741625E-7,5.680370634308929E-6,1.6762332961661741E-6,1.1553365766303614E-6,8.405024966009478E-4,1.8921961236628704E-4,0.002781104752102692,99451.73046875,99531.24609375,99350.109375,99006.86328125,98856.625,98651.6953125,98719.3984375,98620.96484375,98829.2109375,99108.41796875,99588.53125,99226.8203125,283.7202453613281,284.80291748046875,286.39251708984375,293.06129455566406,297.08990478515625,301.47276306152344,304.8162536621094,303.3640899658203,300.31895446777344,292.13002014160156,288.13525390625,282.91517639160156,0.6473445892333984,0.8200969696044922,0.9947452545166016,0.8424367904663086,1.1820764541625977,1.1284351348876953,1.276291847229004,1.1396064758300781,0.9105911254882812,0.7864532470703125,0.4824695587158203,0.6930704116821289,0.007536888122558594,-0.8488759994506836,-0.2571144104003906,-0.5617952346801758,-0.8693103790283203,-0.2578010559082031,0.3416767120361328,0.09684562683105469,-0.17646217346191406,-0.14332008361816406,-0.40308570861816406,0.36260223388671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_0,275.28611755371094,276.10264587402344,274.3227844238281,274.26475524902344,275.9342041015625,279.1107482910156,280.43096923828125,281.19444274902344,279.6982421875,277.2875518798828,278.0194854736328,276.5509033203125,0.0036818500486788253,2.9768507283733925E-4,9.987099157342527E-4,1.9911646830905738E-4,2.2976484899572824E-5,6.265693741625E-7,2.5506365602723235E-5,3.4718232200248167E-6,2.854068952728994E-6,0.001027690883518062,2.1302421737345867E-4,0.002912600049057801,98172.73046875,98270.24609375,98086.109375,97783.86328125,97655.625,97459.6953125,97526.3984375,97426.96484375,97629.2109375,97867.41796875,98339.53125,97935.8203125,283.2983703613281,283.92791748046875,285.25775146484375,291.61207580566406,295.43365478515625,300.51182556152344,304.4295349121094,302.9500274658203,299.88926696777344,291.43861389160156,287.69580078125,282.44252014160156,0.8387508392333984,1.3474407196044922,1.1246280670166016,1.2589406967163086,1.6674280166625977,1.3447437286376953,1.100022315979004,1.0531806945800781,0.9213333129882812,0.8787384033203125,0.7852039337158203,0.6715860366821289,-0.005158424377441406,-0.7712392807006836,-0.3371925354003906,-0.7566194534301758,-1.0070056915283203,-0.6625862121582031,-0.4219951629638672,-0.5945606231689453,-0.6486301422119141,-0.31861305236816406,-0.35962867736816406,0.42217254638671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_0,273.89939880371094,274.24717712402344,272.2934875488281,272.81358337402344,274.7154541015625,278.2650451660156,280.06573486328125,280.48936462402344,279.3564453125,275.9516143798828,276.5429229736328,275.2872314453125,0.004094194981234978,1.6444634002255043E-4,9.063748703965757E-4,1.7674237477649513E-4,3.878661692624519E-5,6.414705353563477E-7,2.4977374380341644E-5,9.819717888603918E-6,2.7497608243720606E-6,0.0011270592769392351,1.9746740508708172E-4,0.0030808490600975347,94461.73046875,94561.24609375,94398.109375,94174.86328125,94095.625,93971.6953125,94087.3984375,93973.96484375,94130.2109375,94265.41796875,94672.53125,94232.8203125,282.2651672363281,283.07635498046875,283.61322021484375,289.85035705566406,293.55670166015625,298.60557556152344,302.0799255371094,300.7781524658203,297.86582946777344,289.79017639160156,287.25830078125,281.58705139160156,0.41687583923339844,0.8811321258544922,0.9703311920166016,1.0221242904663086,1.3803186416625977,1.0708179473876953,0.9222879409790039,0.8358955383300781,0.6278762817382812,0.6233673095703125,0.1860828399658203,0.4323282241821289,-0.2717599868774414,-1.1018056869506836,-0.4216651916503906,-0.8503694534301758,-1.1271228790283203,-0.4604377746582031,0.10534858703613281,-0.1497364044189453,-0.38642311096191406,-0.31714820861816406,-0.6657810211181641,0.25566864013671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_0,276.43064880371094,277.60069274902344,276.1255187988281,277.33311462402344,277.5474853515625,280.8236389160156,282.71026611328125,282.83311462402344,280.9755859375,278.2055206298828,281.2011260986328,278.1290283203125,0.003617029997485588,5.914055864195689E-4,0.001809944032288513,2.1269887673724952E-4,3.493216638617014E-6,1.3939791756456543E-6,8.523944075022882E-7,1.072736267815344E-6,1.349051672150381E-6,0.0023268933256872515,2.4481584478053264E-4,0.0060746264543922734,100159.73046875,100226.24609375,100052.109375,99695.86328125,99525.625,99293.6953125,99347.3984375,99255.96484375,99475.2109375,99784.41796875,100276.53125,99935.8203125,282.2768859863281,283.65838623046875,284.91009521484375,291.25270080566406,296.08990478515625,301.68370056152344,305.3514099121094,303.4519805908203,300.01426696777344,291.13587951660156,286.73291015625,281.95619201660156,-0.36974525451660156,0.5212688446044922,0.28624916076660156,1.2306203842163086,1.8183069229125977,1.8930835723876953,1.708909034729004,1.5522041320800781,1.2406692504882812,0.5227813720703125,0.2988758087158203,-0.4934530258178711,-0.3010568618774414,-0.8645009994506836,-0.6721534729003906,-1.0593538284301758,-1.1398181915283203,-1.0048713684082031,-0.9058818817138672,-0.9646778106689453,-0.9967746734619141,-0.6066989898681641,-0.6858005523681641,-0.11005401611328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_0,276.49900817871094,277.01670837402344,275.4907531738281,276.19053649902344,276.7310791015625,280.3490295410156,282.28253173828125,282.71397399902344,281.2177734375,277.7836456298828,280.7284698486328,278.4649658203125,0.0019362758723673323,2.780788699965342E-4,0.00120732617244812,1.174208520637876E-4,5.668786172918772E-6,2.6754790383165528E-6,8.821967298899835E-7,1.0950880096061155E-6,8.722145139472559E-7,0.0010237942298658709,1.0119845319422893E-4,0.0034469854917915654,101849.73046875,101907.24609375,101721.109375,101319.86328125,101123.625,100868.6953125,100909.3984375,100816.96484375,101055.2109375,101420.41796875,101943.53125,101634.8203125,283.9995422363281,285.81268310546875,287.41595458984375,293.76832580566406,298.44537353515625,303.38877868652344,306.8475036621094,305.2508087158203,301.93418884277344,293.04408264160156,288.30712890625,283.17103576660156,0.23572349548339844,0.6262493133544922,0.48790931701660156,0.8336477279663086,1.2445764541625977,1.5381031036376953,1.588791847229004,1.5741767883300781,1.2836380004882812,0.8094024658203125,0.4780750274658203,0.1066446304321289,-0.033967018127441406,-0.9499502182006836,-0.3469581604003906,-0.9153108596801758,-1.3688220977783203,-0.7949104309082031,-0.2867412567138672,-0.5447559356689453,-0.6915988922119141,-0.45044898986816406,-0.5627536773681641,0.19121551513671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_0,275.74314880371094,275.68663024902344,273.4770812988281,274.18077087402344,275.7135009765625,278.9935607910156,280.39971923828125,281.02647399902344,279.6201171875,277.2094268798828,279.0605010986328,277.1798095703125,0.002908256265300224,2.030179957728251E-4,0.0010214416371354673,2.229508756386167E-4,1.8729653959326242E-5,6.265693741625E-7,1.560199564210052E-6,1.072736267815344E-6,1.3639528333442286E-6,0.0010589386185415606,1.930864636960905E-4,0.0027806055632026982,99738.73046875,99819.24609375,99632.109375,99287.86328125,99132.625,98910.6953125,98964.3984375,98870.96484375,99090.2109375,99383.41796875,99874.53125,99509.8203125,283.5796203613281,284.97674560546875,286.51556396484375,292.94215393066406,297.15045166015625,302.31846618652344,306.2244567871094,304.5379180908203,301.22715759277344,292.12611389160156,288.10400390625,282.79603576660156,0.5506649017333984,1.0574016571044922,0.8790225982666016,0.8688039779663086,1.2494592666625977,1.0859546661376953,0.8773660659790039,0.8559150695800781,0.8471145629882812,0.7478790283203125,0.6733875274658203,0.3546915054321289,-0.2190256118774414,-1.0871572494506836,-0.5769386291503906,-1.1990022659301758,-1.5436267852783203,-1.0947151184082031,-0.7520732879638672,-0.9651660919189453,-1.008981704711914,-0.5383396148681641,-0.6965427398681641,0.17070770263671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_0,275.81736755371094,275.69639587402344,273.2309875488281,273.97569274902344,275.4810791015625,279.1107482910156,280.75518798828125,281.41319274902344,280.0458984375,277.1742706298828,279.5253448486328,277.2989501953125,0.0025296773640093306,1.7286922138737282E-4,8.678851710328672E-4,1.5211075532306495E-4,1.6226258878759836E-5,6.265693741625E-7,1.1876705343638605E-6,1.072736267815344E-6,1.0361272870795801E-6,8.67868479133449E-4,1.7752220082911663E-4,0.0026613292184265447,99626.73046875,99707.24609375,99523.109375,99180.86328125,99025.625,98809.6953125,98867.3984375,98771.96484375,98987.2109375,99276.41796875,99762.53125,99400.8203125,283.5639953613281,285.00408935546875,286.48626708984375,292.84840393066406,297.11138916015625,302.21690368652344,305.8299255371094,304.1472930908203,300.91856384277344,292.06947326660156,288.17236328125,282.74720764160156,0.45105552673339844,0.8664836883544922,0.8189640045166016,0.7999563217163086,1.1605920791625977,1.1372241973876953,1.061936378479004,1.0067939758300781,0.9374465942382812,0.7674102783203125,0.5547351837158203,0.2697305679321289,-0.1535959243774414,-1.0637197494506836,-0.5139503479003906,-1.1179475784301758,-1.4816150665283203,-0.9516487121582031,-0.5015850067138672,-0.7366504669189453,-0.8585910797119141,-0.48023414611816406,-0.6594333648681641,0.23223114013671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
76_0,276.87596130371094,277.58116149902344,275.4927062988281,276.46006774902344,277.4967041015625,280.8900451660156,282.50128173828125,283.13780212402344,281.3349609375,278.4516143798828,281.6347198486328,278.3594970703125,0.0030734505382952193,5.444296757559641E-4,0.0015035389052400205,2.0786344992984596E-4,1.4219552326721896E-6,1.0438018875902344E-6,8.821967298899835E-7,1.072736267815344E-6,2.3176271497504786E-6,0.001849229153037868,2.821358029905241E-4,0.004424874195137818,100892.73046875,100967.24609375,100784.109375,100421.86328125,100248.625,100006.6953125,100049.3984375,99957.96484375,100183.2109375,100503.41796875,101009.53125,100667.8203125,282.9624328613281,284.34979248046875,285.98431396484375,292.20191955566406,296.51959228515625,301.76768493652344,305.3357849121094,303.5886993408203,300.40489196777344,291.84681701660156,287.24658203125,282.29994201660156,-0.03917884826660156,0.9319133758544922,0.5972843170166016,1.5885305404663086,2.2001428604125977,2.1748218536376953,1.918381690979004,1.8207588195800781,1.6439895629882812,0.8225860595703125,0.6914539337158203,-0.3132772445678711,-0.2702951431274414,-1.0749502182006836,-0.8493995666503906,-1.4704866409301758,-1.6964588165283203,-1.7031135559082031,-1.6275615692138672,-1.6009082794189453,-1.476755142211914,-0.7805271148681641,-0.8449802398681641,-0.04413604736328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
77_0,275.73924255371094,277.39952087402344,276.1352844238281,278.28038024902344,277.6217041015625,279.8627014160156,281.94268798828125,281.25694274902344,279.3251953125,277.7719268798828,280.2440948486328,277.3048095703125,0.004565235587733696,8.375280658583506E-4,0.002646919904805145,4.531067608581907E-4,5.191949014715647E-6,1.8335634308641602E-6,3.9592865164195246E-6,1.072736267815344E-6,1.825888830353506E-6,0.003001841421962581,2.724351470533293E-4,0.008633222886601288,97035.73046875,97094.24609375,96936.109375,96643.86328125,96512.625,96340.6953125,96431.3984375,96328.96484375,96518.2109375,96742.41796875,97194.53125,96814.8203125,281.4761047363281,282.64862060546875,283.35736083984375,289.37574768066406,294.34381103515625,300.70713806152344,304.4158630371094,302.4832305908203,299.05332946777344,289.78627014160156,286.30908203125,281.13392639160156,-0.6583194732666016,0.08474540710449219,-0.04724693298339844,0.5489797592163086,1.0121545791625977,1.1211109161376953,0.9842996597290039,0.8349189758300781,0.5121536254882812,0.1375274658203125,-0.2157726287841797,-0.6125936508178711,-0.2903146743774414,-0.5163564682006836,-0.3542823791503906,-0.5515413284301758,-0.5470447540283203,-0.2748908996582031,-0.1885967254638672,-0.3470020294189453,-0.48798561096191406,-0.34595680236816406,-0.5178318023681641,-0.11884307861328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
78_0,275.77635192871094,276.21983337402344,274.4555969238281,274.26084899902344,276.1783447265625,279.7455139160156,281.73760986328125,282.29209899902344,281.1435546875,277.6234893798828,278.2323760986328,277.0958251953125,0.0031955953566011885,1.153768162112101E-4,8.203802691468809E-4,1.298931239830381E-4,2.1337357168249582E-5,6.265693741625E-7,5.680370634308929E-6,1.6762332961661741E-6,1.1553365766303614E-6,8.405024966009478E-4,1.8921961236628704E-4,0.002781104752102692,99451.73046875,99531.24609375,99350.109375,99006.86328125,98856.625,98651.6953125,98719.3984375,98620.96484375,98829.2109375,99108.41796875,99588.53125,99226.8203125,283.7202453613281,284.80291748046875,286.39251708984375,293.06129455566406,297.08990478515625,301.47276306152344,304.8162536621094,303.3640899658203,300.31895446777344,292.13002014160156,288.13525390625,282.91517639160156,0.6473445892333984,0.8200969696044922,0.9947452545166016,0.8424367904663086,1.1820764541625977,1.1284351348876953,1.276291847229004,1.1396064758300781,0.9105911254882812,0.7864532470703125,0.4824695587158203,0.6930704116821289,0.007536888122558594,-0.8488759994506836,-0.2571144104003906,-0.5617952346801758,-0.8693103790283203,-0.2578010559082031,0.3416767120361328,0.09684562683105469,-0.17646217346191406,-0.14332008361816406,-0.40308570861816406,0.36260223388671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
79_0,276.68846130371094,277.67686462402344,275.9966125488281,277.30186462402344,277.1900634765625,280.3314514160156,281.97198486328125,282.00498962402344,280.1435546875,277.2016143798828,281.2538604736328,277.9805908203125,0.002821725222247551,5.352617363314494E-4,0.0018095789538392637,3.4502863871921363E-4,6.361690168432688E-6,8.144205196458643E-6,1.0088566000376886E-6,1.072736267815344E-6,1.781185346771963E-6,0.0018192182143934588,1.9848068404826336E-4,0.005158160337487061,100212.73046875,100276.24609375,100100.109375,99738.86328125,99568.625,99334.6953125,99388.3984375,99294.96484375,99516.2109375,99832.41796875,100328.53125,99993.8203125,282.7807922363281,284.29119873046875,285.51556396484375,291.75074768066406,296.58404541015625,302.33018493652344,306.1424255371094,304.3269805908203,300.86973571777344,291.80384826660156,287.22900390625,282.29408264160156,-0.23204994201660156,0.7473430633544922,0.27599525451660156,0.9669485092163086,1.5819787979125977,1.7153491973876953,1.449631690979004,1.4110908508300781,1.2006301879882812,0.5764923095703125,0.4795398712158203,-0.2595663070678711,-0.2888498306274414,-0.9284658432006836,-0.5852394104003906,-1.1824007034301758,-1.4161853790283203,-1.0327033996582031,-0.7291240692138672,-0.9597949981689453,-0.9562473297119141,-0.6081638336181641,-0.7351169586181641,-0.09003448486328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
80_0,275.17869567871094,275.47178649902344,273.9419250488281,274.06163024902344,276.1881103515625,279.9252014160156,282.23370361328125,282.75694274902344,281.7802734375,277.2973175048828,277.6327667236328,276.6231689453125,0.0036534633366045455,9.202297133015236E-5,7.535560117730711E-4,7.772415864337745E-5,3.126153052335212E-5,6.414705353563477E-7,1.4822233026734466E-5,5.252511982689612E-6,9.914238034980372E-7,7.850627263792376E-4,1.8350501704844646E-4,0.002984855779686768,97349.73046875,97436.24609375,97273.109375,96978.86328125,96859.625,96696.6953125,96794.3984375,96683.96484375,96863.2109375,97075.41796875,97512.53125,97127.8203125,283.3022766113281,284.31268310546875,285.21087646484375,291.68238830566406,295.48052978515625,299.53916931152344,302.3943786621094,301.1746368408203,298.52793884277344,291.13392639160156,287.98095703125,282.49330139160156,0.39539146423339844,0.5456829071044922,0.9859561920166016,0.8971242904663086,1.2660608291625977,1.1894702911376953,1.454026222229004,1.2499580383300781,0.8768997192382812,0.6931915283203125,0.04301643371582031,0.6120157241821289,-0.038849830627441406,-0.8444814682006836,-0.15262222290039062,-0.3044710159301758,-0.5494861602783203,0.14600753784179688,0.8953876495361328,0.6564159393310547,0.23662376403808594,0.0031642913818359375,-0.46119117736816406,0.34209442138671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
